 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, rowcost
B dorian (5#), 1:0:0:0:0, 5:0:0:0:1, 5:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 4:0:0:1:1, 4:0:0:0:0, 2:0:0:0:0, 8:0:1:0:2, 6:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:1:1, 3:0:0:1:1, 1:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 6:0:0:0:2, 3:0:0:0:0, 6:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1,  , 4:0:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 5:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 6:0:1:1:3, 3:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:1:2, 2:0:0:0:1,  , 4:0:1:0:0, 0:0:0:0:0, 3:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 5:0:1:0:1, 4:0:0:0:0, 2:0:1:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:1:0:2, 5:0:0:1:2, 5:0:0:0:0, 2:0:0:0:0, 191:0:7:8:48
Db phrygian (5b), 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:1:0:0:5, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:2, 3:0:2:0:1, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2,  , 2:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:1:0:0, 1:0:1:0:0, 1:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 1:0:1:0:0, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 3:0:0:0:1, 5:0:0:0:3, 4:0:0:0:2, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 6:0:0:0:4, 1:0:0:0:1, 130:1:7:0:78
B phrygian (5#), 1:0:0:0:0, 5:0:0:0:1, 5:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 4:0:0:1:1, 4:0:0:0:0, 2:0:0:0:0, 8:0:1:0:2, 6:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:1:1, 3:0:0:1:1, 1:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 6:0:0:0:2, 3:0:0:0:0, 6:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1,  , 4:0:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 5:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 6:0:1:1:3, 3:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:1:2, 2:0:0:0:1,  , 4:0:1:0:0, 0:0:0:0:0, 3:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 5:0:1:0:1, 4:0:0:0:0, 2:0:1:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:1:0:2, 5:0:0:1:2, 5:0:0:0:0, 2:0:0:0:0, 191:0:7:8:48
Db lydian (5b), 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:1:0:0:5, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:2, 3:0:2:0:1, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2,  , 2:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:1:0:0, 1:0:1:0:0, 1:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 1:0:1:0:0, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 3:0:0:0:1, 5:0:0:0:3, 4:0:0:0:2, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 6:0:0:0:4, 1:0:0:0:1, 130:1:7:0:78
B lydian (5#), 1:0:0:0:0, 5:0:0:0:1, 5:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 4:0:0:1:1, 4:0:0:0:0, 2:0:0:0:0, 8:0:1:0:2, 6:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:1:1, 3:0:0:1:1, 1:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 6:0:0:0:2, 3:0:0:0:0, 6:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1,  , 4:0:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 5:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 6:0:1:1:3, 3:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:1:2, 2:0:0:0:1,  , 4:0:1:0:0, 0:0:0:0:0, 3:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 5:0:1:0:1, 4:0:0:0:0, 2:0:1:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:1:0:2, 5:0:0:1:2, 5:0:0:0:0, 2:0:0:0:0, 191:0:7:8:48
Db mixolydian (5b), 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:1:0:0:5, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:2, 3:0:2:0:1, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2,  , 2:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:1:0:0, 1:0:1:0:0, 1:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 1:0:1:0:0, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 3:0:0:0:1, 5:0:0:0:3, 4:0:0:0:2, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 6:0:0:0:4, 1:0:0:0:1, 130:1:7:0:78
B mixolydian (5#), 1:0:0:0:0, 5:0:0:0:1, 5:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 4:0:0:1:1, 4:0:0:0:0, 2:0:0:0:0, 8:0:1:0:2, 6:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:1:1, 3:0:0:1:1, 1:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 6:0:0:0:2, 3:0:0:0:0, 6:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1,  , 4:0:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 5:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 6:0:1:1:3, 3:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:1:2, 2:0:0:0:1,  , 4:0:1:0:0, 0:0:0:0:0, 3:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 5:0:1:0:1, 4:0:0:0:0, 2:0:1:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:1:0:2, 5:0:0:1:2, 5:0:0:0:0, 2:0:0:0:0, 191:0:7:8:48
Db aeolian (5b), 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:1:0:0:5, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:2, 3:0:2:0:1, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2,  , 2:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:1:0:0, 1:0:1:0:0, 1:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 1:0:1:0:0, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 3:0:0:0:1, 5:0:0:0:3, 4:0:0:0:2, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 6:0:0:0:4, 1:0:0:0:1, 130:1:7:0:78
B aeolian (5#), 1:0:0:0:0, 5:0:0:0:1, 5:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 4:0:0:1:1, 4:0:0:0:0, 2:0:0:0:0, 8:0:1:0:2, 6:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:1:1, 3:0:0:1:1, 1:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 6:0:0:0:2, 3:0:0:0:0, 6:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1,  , 4:0:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 5:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 6:0:1:1:3, 3:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:1:2, 2:0:0:0:1,  , 4:0:1:0:0, 0:0:0:0:0, 3:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 5:0:1:0:1, 4:0:0:0:0, 2:0:1:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:1:0:2, 5:0:0:1:2, 5:0:0:0:0, 2:0:0:0:0, 191:0:7:8:48
Db locrian (5b), 0:0:0:0:0, 3:0:0:0:2, 2:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:2, 2:0:0:0:1, 7:1:0:0:5, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 1:0:0:0:1, 1:0:1:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:0:2, 3:0:2:0:1, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2,  , 2:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 4:0:0:0:2, 3:0:0:0:1, 3:0:0:0:2, 1:0:1:0:0, 1:0:1:0:0, 1:0:0:0:0, 2:0:0:0:2, 1:0:0:0:1, 2:0:0:0:2, 1:0:0:0:0, 1:0:0:0:0,  , 3:0:0:0:1, 1:0:1:0:0, 4:0:0:0:2, 3:0:0:0:2, 3:0:0:0:2, 1:0:0:0:1, 1:0:1:0:0, 3:0:0:0:1, 5:0:0:0:3, 4:0:0:0:2, 1:0:0:0:1, 3:0:0:0:1, 1:0:0:0:1, 2:0:0:0:2, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:1, 6:0:0:0:4, 1:0:0:0:1, 130:1:7:0:78
B locrian (5#), 1:0:0:0:0, 5:0:0:0:1, 5:0:0:1:2, 1:0:0:0:1, 1:0:0:0:1, 1:0:0:0:0, 3:0:0:0:1, 4:0:0:1:1, 4:0:0:0:0, 2:0:0:0:0, 8:0:1:0:2, 6:0:0:0:1, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:1:1, 3:0:0:1:1, 1:0:0:0:1, 3:0:0:0:1, 0:0:0:0:0, 6:0:0:0:2, 3:0:0:0:0, 6:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1,  , 4:0:0:0:1, 3:0:0:0:0, 5:0:0:0:1, 5:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 6:0:1:1:3, 3:0:0:0:0, 5:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:1:2, 2:0:0:0:1,  , 4:0:1:0:0, 0:0:0:0:0, 3:0:0:0:1, 5:0:0:1:2, 4:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 3:0:0:0:1, 5:0:1:0:1, 4:0:0:0:0, 2:0:1:0:1, 2:0:1:0:0, 1:0:0:0:0, 1:0:0:0:0, 5:0:0:0:1, 3:0:1:0:2, 5:0:0:1:2, 5:0:0:0:0, 2:0:0:0:0, 191:0:7:8:48
Gb major (6b), 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:1:0:0:6, 5:0:0:0:4, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:1:1:0:2, 0:0:0:0:0, 6:0:0:0:4, 4:0:1:0:1, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3,  , 3:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:2, 3:0:0:0:3, 5:0:0:0:3, 4:0:0:0:2, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1,  , 4:0:0:0:2, 0:0:0:0:0, 4:0:0:0:3, 4:0:0:0:2, 3:0:0:0:2, 1:1:1:0:1, 0:0:0:0:0, 3:0:0:0:2, 6:0:0:0:3, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2, 5:0:0:0:4, 2:0:0:0:1, 161:3:3:0:105
F# major (6#), 1:0:0:0:1, 4:0:0:0:0, 4:0:0:1:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 2:0:0:0:0, 7:2:2:0:2, 6:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:1:2, 3:0:0:1:2, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:1:2, 4:0:0:0:1, 7:0:0:0:2, 4:0:0:0:0, 4:1:1:0:2,  , 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:1:1:1, 3:0:0:0:1, 5:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0,  , 4:0:0:1:2, 0:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:0, 5:0:1:0:0, 4:0:0:0:1, 2:0:1:0:0, 3:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:1:2:0:1, 4:0:0:1:2, 6:0:0:0:0, 2:0:0:0:1, 171:4:8:10:52
Eb minor (6b), 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:1:0:0:6, 5:0:0:0:4, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:1:1:0:2, 0:0:0:0:0, 6:0:0:0:4, 4:0:1:0:1, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3,  , 3:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:2, 3:0:0:0:3, 5:0:0:0:3, 4:0:0:0:2, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1,  , 4:0:0:0:2, 0:0:0:0:0, 4:0:0:0:3, 4:0:0:0:2, 3:0:0:0:2, 1:1:1:0:1, 0:0:0:0:0, 3:0:0:0:2, 6:0:0:0:3, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2, 5:0:0:0:4, 2:0:0:0:1, 161:3:3:0:105
D# minor (6#), 1:0:0:0:1, 4:0:0:0:0, 4:0:0:1:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 2:0:0:0:0, 7:2:2:0:2, 6:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:1:2, 3:0:0:1:2, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:1:2, 4:0:0:0:1, 7:0:0:0:2, 4:0:0:0:0, 4:1:1:0:2,  , 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:1:1:1, 3:0:0:0:1, 5:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0,  , 4:0:0:1:2, 0:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:0, 5:0:1:0:0, 4:0:0:0:1, 2:0:1:0:0, 3:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:1:2:0:1, 4:0:0:1:2, 6:0:0:0:0, 2:0:0:0:1, 171:4:8:10:52
Eb minor mel (6b), 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:1:0:0:6, 5:0:0:0:4, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:1:1:0:2, 0:0:0:0:0, 6:0:0:0:4, 4:0:1:0:1, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3,  , 3:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:2, 3:0:0:0:3, 5:0:0:0:3, 4:0:0:0:2, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1,  , 4:0:0:0:2, 0:0:0:0:0, 4:0:0:0:3, 4:0:0:0:2, 3:0:0:0:2, 1:1:1:0:1, 0:0:0:0:0, 3:0:0:0:2, 6:0:0:0:3, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2, 5:0:0:0:4, 2:0:0:0:1, 161:3:3:0:105
D# minor mel (6#), 1:0:0:0:1, 4:0:0:0:0, 4:0:0:1:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 2:0:0:0:0, 7:2:2:0:2, 6:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:1:2, 3:0:0:1:2, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:1:2, 4:0:0:0:1, 7:0:0:0:2, 4:0:0:0:0, 4:1:1:0:2,  , 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:1:1:1, 3:0:0:0:1, 5:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0,  , 4:0:0:1:2, 0:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:0, 5:0:1:0:0, 4:0:0:0:1, 2:0:1:0:0, 3:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:1:2:0:1, 4:0:0:1:2, 6:0:0:0:0, 2:0:0:0:1, 171:4:8:10:52
Gb major blues (6b), 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:1:0:0:6, 5:0:0:0:4, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:1:1:0:2, 0:0:0:0:0, 6:0:0:0:4, 4:0:1:0:1, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3,  , 3:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:2, 3:0:0:0:3, 5:0:0:0:3, 4:0:0:0:2, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1,  , 4:0:0:0:2, 0:0:0:0:0, 4:0:0:0:3, 4:0:0:0:2, 3:0:0:0:2, 1:1:1:0:1, 0:0:0:0:0, 3:0:0:0:2, 6:0:0:0:3, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2, 5:0:0:0:4, 2:0:0:0:1, 161:3:3:0:105
F# major blues (6#), 1:0:0:0:1, 4:0:0:0:0, 4:0:0:1:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:1, 2:0:0:0:1, 4:0:0:1:2, 4:0:0:0:1, 2:0:0:0:0, 7:2:2:0:2, 6:0:0:0:1, 1:0:0:0:1, 1:0:0:0:1, 3:0:0:1:2, 3:0:0:1:2, 0:0:0:0:0, 2:0:0:0:1, 0:0:0:0:0, 5:0:0:1:2, 4:0:0:0:1, 7:0:0:0:2, 4:0:0:0:0, 4:1:1:0:2,  , 3:0:0:0:1, 3:0:0:0:1, 4:0:0:0:1, 4:0:0:0:1, 2:0:0:0:0, 4:0:0:0:0, 5:0:1:1:1, 3:0:0:0:1, 5:0:0:0:1, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:1, 2:0:0:0:1, 3:0:0:0:1, 3:0:0:1:2, 1:0:0:0:0,  , 4:0:0:1:2, 0:0:0:0:0, 4:0:0:0:1, 4:0:0:1:2, 3:0:0:0:1, 1:0:0:0:1, 0:0:0:0:0, 2:0:0:0:0, 5:0:1:0:0, 4:0:0:0:1, 2:0:1:0:0, 3:0:0:0:0, 2:0:0:0:1, 2:0:0:0:0, 4:0:0:0:1, 3:1:2:0:1, 4:0:0:1:2, 6:0:0:0:0, 2:0:0:0:1, 171:4:8:10:52
Eb minor blues (6b), 1:0:0:0:0, 2:0:0:0:2, 3:0:0:0:2, 0:0:0:0:0, 0:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 3:0:0:0:2, 2:0:0:0:2, 8:1:0:0:6, 5:0:0:0:4, 1:0:0:0:0, 1:0:0:0:0, 2:0:0:0:1, 2:0:0:0:1, 0:0:0:0:0, 2:1:1:0:2, 0:0:0:0:0, 6:0:0:0:4, 4:0:1:0:1, 5:0:0:0:4, 3:0:0:0:3, 4:0:0:0:3,  , 3:0:0:0:2, 4:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 2:0:0:0:2, 3:0:0:0:3, 5:0:0:0:3, 4:0:0:0:2, 4:0:0:0:3, 0:0:0:0:0, 0:0:0:0:0, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 1:0:0:0:1,  , 4:0:0:0:2, 0:0:0:0:0, 4:0:0:0:3, 4:0:0:0:2, 3:0:0:0:2, 1:1:1:0:1, 0:0:0:0:0, 3:0:0:0:2, 6:0:0:0:3, 5:0:0:0:2, 2:0:0:0:1, 3:0:0:0:2, 2:0:0:0:1, 2:0:0:0:2, 4:0:0:0:3, 3:0:0:0:2, 3:0:0:0:2, 5:0:0:0:4, 2:0:0:0:1, 161:3:3:0:105
